1 	 9.280190e+01
2.278029e+00 	 8.500892e+01
3.540517e+00 	 7.019631e+01
4.952827e+00 	 5.032719e+01
6.333616e+00 	 5.223081e+01
7.483949e+00 	 5.116002e+01
8.904425e+00 	 5.324212e+01
1.010442e+01 	 5.240928e+01
1.151879e+01 	 5.169542e+01
1.275289e+01 	 5.580012e+01
1.397311e+01 	 5.234979e+01
1.511204e+01 	 5.175491e+01
1.648000e+01 	 4.973230e+01
1.803155e+01 	 4.967281e+01
1.930155e+01 	 5.092207e+01
2.059701e+01 	 4.693635e+01
2.191086e+01 	 4.574658e+01
2.319406e+01 	 4.104700e+01
2.451979e+01 	 3.741820e+01
2.583300e+01 	 3.884593e+01
2.693930e+01 	 3.242118e+01
2.819425e+01 	 2.635336e+01
2.947585e+01 	 2.355741e+01
3.068609e+01 	 2.325996e+01
3.185162e+01 	 2.302201e+01
3.309183e+01 	 2.254610e+01
3.448642e+01 	 2.248662e+01
3.568491e+01 	 2.361689e+01
3.681907e+01 	 2.671029e+01
3.798309e+01 	 2.516359e+01
3.915773e+01 	 2.540155e+01
4.050298e+01 	 2.784057e+01
4.169508e+01 	 2.706722e+01
4.308623e+01 	 2.653183e+01
4.442682e+01 	 2.647234e+01
4.587503e+01 	 2.474717e+01
4.701821e+01 	 2.302201e+01
4.825591e+01 	 2.314099e+01
4.933591e+01 	 2.314099e+01
5.073290e+01 	 2.082094e+01
5.191675e+01 	 1.998810e+01
5.313675e+01 	 2.010708e+01
5.457275e+01 	 2.016657e+01
5.570313e+01 	 2.046401e+01
5.692674e+01 	 2.058299e+01
5.822674e+01 	 1.975015e+01
5.959444e+01 	 1.945271e+01
6.095249e+01 	 1.945271e+01
6.211060e+01 	 1.832243e+01
6.321060e+01 	 1.784652e+01
6.447060e+01 	 1.582391e+01
6.558765e+01 	 1.594289e+01
6.680605e+01 	 1.534801e+01
6.803077e+01 	 1.528852e+01
6.934858e+01 	 1.493159e+01
7.069872e+01 	 1.493159e+01
7.191895e+01 	 1.439619e+01
7.313895e+01 	 1.439619e+01
7.429126e+01 	 1.493159e+01
7.556145e+01 	 1.487210e+01
7.689251e+01 	 1.421773e+01
7.809375e+01 	 1.421773e+01
7.933375e+01 	 1.421773e+01
8.068361e+01 	 1.427722e+01
8.205035e+01 	 1.415824e+01
8.339167e+01 	 1.427722e+01
8.467610e+01 	 1.421773e+01
8.599375e+01 	 1.427722e+01
8.715406e+01 	 1.415824e+01
8.828213e+01 	 1.421773e+01
8.979301e+01 	 1.421773e+01
9.107301e+01 	 1.421773e+01
9.246416e+01 	 1.421773e+01
9.373490e+01 	 1.409875e+01
9.486944e+01 	 1.338489e+01
9.607824e+01 	 1.302796e+01
9.743052e+01 	 1.344438e+01
9.859208e+01 	 1.344438e+01
9.999519e+01 	 1.344438e+01
1.013852e+02 	 1.362284e+01
1.026552e+02 	 1.356336e+01
1.040411e+02 	 1.356336e+01
1.052771e+02 	 1.475312e+01
1.065079e+02 	 1.511005e+01
1.077104e+02 	 1.516954e+01
1.089163e+02 	 1.516954e+01
1.100650e+02 	 1.511005e+01
1.114091e+02 	 1.511005e+01
1.125794e+02 	 1.505057e+01
1.137349e+02 	 1.463415e+01
1.150411e+02 	 1.463415e+01
1.162087e+02 	 1.463415e+01
1.174387e+02 	 1.415824e+01
1.186036e+02 	 1.415824e+01
1.198738e+02 	 1.415824e+01
1.210261e+02 	 1.397977e+01
1.222313e+02 	 1.403926e+01
1.233813e+02 	 1.362284e+01
1.245468e+02 	 1.350387e+01
1.259602e+02 	 1.350387e+01
1.272158e+02 	 1.356336e+01
1.285563e+02 	 1.350387e+01
1.296458e+02 	 1.350387e+01
1.308294e+02 	 1.362284e+01
1.320843e+02 	 1.380131e+01
1.334267e+02 	 1.380131e+01
1.347907e+02 	 1.380131e+01
1.360770e+02 	 1.386080e+01
1.373454e+02 	 1.386080e+01
1.387435e+02 	 1.386080e+01
1.402178e+02 	 1.386080e+01
1.414924e+02 	 1.380131e+01
1.425867e+02 	 1.344438e+01
1.438633e+02 	 1.344438e+01
1.449933e+02 	 1.344438e+01
1.463896e+02 	 1.350387e+01
1.477922e+02 	 1.350387e+01
1.492202e+02 	 1.350387e+01
1.504865e+02 	 1.350387e+01
1.516665e+02 	 1.332540e+01
1.527831e+02 	 1.332540e+01
1.539135e+02 	 1.296847e+01
1.553430e+02 	 1.302796e+01
1.564548e+02 	 1.296847e+01
1.577476e+02 	 1.320642e+01
1.589537e+02 	 1.320642e+01
1.601340e+02 	 1.326591e+01
1.613640e+02 	 1.326591e+01
1.627133e+02 	 1.326591e+01
1.641413e+02 	 1.326591e+01
1.653680e+02 	 1.380131e+01
1.665799e+02 	 1.380131e+01
1.677839e+02 	 1.380131e+01
1.691001e+02 	 1.380131e+01
1.702701e+02 	 1.386080e+01
1.716751e+02 	 1.386080e+01
1.730286e+02 	 1.386080e+01
1.744474e+02 	 1.386080e+01
1.756039e+02 	 1.386080e+01
1.769350e+02 	 1.380131e+01
1.781005e+02 	 1.380131e+01
1.792865e+02 	 1.380131e+01
1.806862e+02 	 1.380131e+01
1.818265e+02 	 1.380131e+01
1.830317e+02 	 1.380131e+01
1.844795e+02 	 1.380131e+01
1.857495e+02 	 1.380131e+01
1.870895e+02 	 1.380131e+01
1.884827e+02 	 1.380131e+01
1.898263e+02 	 1.380131e+01
1.911265e+02 	 1.374182e+01
1.922765e+02 	 1.374182e+01
1.935169e+02 	 1.392029e+01
1.947100e+02 	 1.392029e+01
1.959902e+02 	 1.392029e+01
1.971705e+02 	 1.397977e+01
1.982922e+02 	 1.397977e+01
1.996750e+02 	 1.397977e+01
2.008674e+02 	 1.397977e+01
2.021078e+02 	 1.368233e+01
2.034990e+02 	 1.374182e+01
2.046792e+02 	 1.362284e+01
2.059028e+02 	 1.362284e+01
2.071892e+02 	 1.362284e+01
2.083252e+02 	 1.362284e+01
2.095445e+02 	 1.362284e+01
2.108487e+02 	 1.374182e+01
2.120548e+02 	 1.386080e+01
2.133489e+02 	 1.386080e+01
2.145454e+02 	 1.380131e+01
2.157130e+02 	 1.380131e+01
2.170653e+02 	 1.386080e+01
2.182256e+02 	 1.356336e+01
2.194045e+02 	 1.356336e+01
2.205792e+02 	 1.356336e+01
2.218261e+02 	 1.356336e+01
2.230930e+02 	 1.350387e+01
2.242495e+02 	 1.326591e+01
2.254426e+02 	 1.326591e+01
2.267832e+02 	 1.326591e+01
2.280472e+02 	 1.326591e+01
2.291332e+02 	 1.284949e+01
2.303808e+02 	 1.296847e+01
2.316695e+02 	 1.279001e+01
2.330615e+02 	 1.279001e+01
2.343755e+02 	 1.279001e+01
2.354462e+02 	 1.279001e+01
2.367985e+02 	 1.284949e+01
2.382157e+02 	 1.284949e+01
2.395541e+02 	 1.296847e+01
2.408371e+02 	 1.296847e+01
2.421854e+02 	 1.290898e+01
2.434854e+02 	 1.302796e+01
2.446657e+02 	 1.326591e+01
2.458078e+02 	 1.332540e+01
2.469500e+02 	 1.320642e+01
2.483022e+02 	 1.314694e+01
2.495530e+02 	 1.308745e+01
2.508619e+02 	 1.308745e+01
2.520119e+02 	 1.314694e+01
2.531237e+02 	 1.314694e+01
2.542018e+02 	 1.314694e+01
2.556552e+02 	 1.314694e+01
2.569454e+02 	 1.302796e+01
2.583437e+02 	 1.302796e+01
2.596838e+02 	 1.302796e+01
2.609340e+02 	 1.308745e+01
2.620417e+02 	 1.308745e+01
2.632887e+02 	 1.296847e+01
2.646152e+02 	 1.296847e+01
2.658495e+02 	 1.296847e+01
2.670547e+02 	 1.296847e+01
2.682150e+02 	 1.290898e+01
2.695997e+02 	 1.296847e+01
2.709024e+02 	 1.296847e+01
2.721306e+02 	 1.284949e+01
2.733727e+02 	 1.284949e+01
2.746627e+02 	 1.284949e+01
2.761105e+02 	 1.267103e+01
2.774745e+02 	 1.267103e+01
2.787247e+02 	 1.267103e+01
2.799778e+02 	 1.267103e+01
2.812880e+02 	 1.261154e+01
2.825682e+02 	 1.261154e+01
2.837902e+02 	 1.261154e+01
2.851848e+02 	 1.273052e+01
2.864755e+02 	 1.261154e+01
2.876055e+02 	 1.261154e+01
2.886836e+02 	 1.261154e+01
2.900644e+02 	 1.261154e+01
2.913474e+02 	 1.261154e+01
2.927434e+02 	 1.261154e+01
2.939049e+02 	 1.261154e+01
2.952403e+02 	 1.261154e+01
2.967644e+02 	 1.261154e+01
2.981205e+02 	 1.261154e+01
2.993174e+02 	 1.273052e+01
3.004029e+02 	 1.267103e+01
3.015999e+02 	 1.267103e+01
3.028183e+02 	 1.267103e+01
3.039183e+02 	 1.267103e+01
3.051517e+02 	 1.267103e+01
3.063489e+02 	 1.267103e+01
3.074489e+02 	 1.267103e+01
3.085660e+02 	 1.279001e+01
3.099250e+02 	 1.279001e+01
3.111150e+02 	 1.279001e+01
3.124312e+02 	 1.279001e+01
3.136434e+02 	 1.284949e+01
3.148245e+02 	 1.284949e+01
